ID,count
5797,18
5798,19
5799,22
5800,23
5801,21
5802,19
5803,14
5804,21
5805,18
5806,17
5807,20
5808,20
5809,15
5810,19
5811,16
5812,14
5813,17
5814,17
5815,20
5816,13
5817,13
5818,17
5819,21
5820,18
5821,27
5822,16
5823,20
5824,20
5825,20
5826,19
5827,23
5828,19
5829,22
5830,14
5831,19
5832,14
5833,16
5834,20
5835,18
5836,20
5837,20
5838,20
5839,23
5840,21
5841,21
5842,15
5843,22
5844,19
5845,17
5846,20
5847,19
5848,15
5849,16
5850,21
5851,18
5852,13
5853,20
5854,15
5855,17
5856,21
5857,22
5858,15
5859,18
5860,17
5861,17
5862,19
5863,21
5864,20
5865,16
5866,18
5867,22
5868,19
5869,16
5870,18
5871,18
5872,16
5873,19
5874,19
5875,23
5876,16
5877,24
5878,22
5879,24
5880,23
5881,20
5882,16
5883,17
5884,19
5885,18
5886,18
5887,17
5888,22
5889,20
5890,17
5891,16
5892,16
5893,17
5894,16
5895,16
5896,17
5897,23
5898,17
5899,15
5900,23
5901,14
5902,15
5903,16
5904,23
5905,21
5906,23
5907,16
5908,17
5909,18
5910,14
5911,16
5912,14
5913,14
5914,22
5915,19
5916,22
5917,23
5918,19
5919,17
5920,17
5921,15
5922,23
5923,18
5924,18
5925,12
5926,16
5927,17
5928,20
5929,15
5930,18
5931,19
5932,16
5933,16
5934,18
5935,23
5936,16
5937,18
5938,21
5939,20
5940,17
5941,20
5942,16
5943,19
5944,20
5945,19
5946,16
5947,17
5948,20
5949,14
5950,18
5951,16
5952,16
5953,15
5954,14
5955,16
5956,19
5957,22
5958,13
5959,20
5960,19
5961,18
5962,18
5963,23
5964,17
5965,19
5966,21
5967,21
5968,17
5969,16
5970,19
5971,20
5972,16
5973,16
5974,21
5975,18
5976,17
5977,18
5978,22
5979,18
5980,21
5981,16
5982,22
5983,16
5984,16
5985,16
5986,17
5987,13
5988,17
5989,17
5990,17
5991,18
5992,16
5993,17
5994,18
5995,14
5996,16
5997,15
5998,21
5999,16
6000,19
6001,16
6002,15
6003,24
6004,16
6005,21
6006,22
6007,18
6008,16
6009,23
6010,20
6011,20
6012,12
6013,22
6014,21
6015,15
6016,24
6017,22
6018,21
6019,20
6020,23
6021,16
6022,18
6023,23
6024,20
6025,18
6026,19
6027,13
6028,19
6029,25
6030,19
6031,20
6032,23
6033,17
6034,18
6035,19
6036,21
6037,17
6038,13
6039,17
6040,18
6041,17
6042,21
6043,19
6044,20
6045,20
6046,15
6047,16
6048,14
6049,17
6050,19
6051,16
6052,17
6053,15
6054,15
6055,15
6056,17
6057,14
6058,16
6059,22
6060,19
6061,17
6062,21
6063,16
6064,18
6065,16
6066,16
6067,16
6068,15
6069,17
6070,19
6071,18
6072,15
6073,16
6074,12
6075,17
6076,19
6077,19
6078,21
6079,17
6080,13
6081,18
6082,17
6083,20
6084,15
6085,21
6086,14
6087,20
6088,13
6089,13
6090,18
6091,16
6092,15
6093,15
6094,16
6095,15
6096,16
6097,16
6098,16
6099,18
6100,13
6101,15
6102,18
6103,16
6104,16
6105,18
6106,18
6107,18
6108,20
6109,14
6110,14
6111,13
6112,16
6113,18
6114,15
6115,18
6116,16
6117,24
6118,17
6119,18
6120,20
6121,17
6122,15
6123,17
6124,17
6125,14
6126,20
6127,18
6128,24
6129,26
6130,18
6131,20
6132,24
6133,18
6134,19
6135,14
6136,16
6137,18
6138,17
6139,19
6140,15
6141,24
6142,19
6143,14
6144,17
6145,21
6146,15
6147,17
6148,19
6149,13
6150,13
6151,21
6152,16
6153,20
6154,16
6155,18
6156,15
6157,22
6158,18
6159,20
6160,18
6161,19
6162,21
6163,19
6164,12
6165,15
6166,16
6167,15
6168,23
6169,20
6170,17
6171,16
6172,20
6173,18
6174,18
6175,19
6176,18
6177,18
6178,20
6179,21
6180,16
6181,19
6182,16
6183,16
6184,23
6185,16
6186,18
6187,17
6188,16
6189,15
6190,19
6191,20
6192,20
6193,13
6194,18
6195,17
6196,18
6197,18
6198,15
6199,13
6200,16
6201,14
6202,25
6203,17
6204,19
6205,19
6206,24
6207,15
6208,17
6209,14
6210,17
6211,22
6212,17
6213,17
6214,18
6215,16
6216,17
6217,17
6218,18
6219,16
6220,18
6221,19
6222,16
6223,15
6224,21
6225,18
6226,21
6227,17
6228,16
6229,19
6230,20
6231,15
6232,16
6233,19
6234,15
6235,18
6236,19
6237,18
6238,16
6239,17
6240,18
6241,18
6242,24
6243,14
6244,17
6245,16
6246,18
6247,21
6248,22
6249,20
6250,16
6251,17
6252,15
6253,19
6254,14
6255,19
6256,18
6257,18
6258,18
6259,23
6260,18
6261,20
6262,18
6263,14
6264,17
6265,19
6266,17
6267,21
6268,21
6269,21
6270,14
6271,22
6272,17
6273,22
6274,17
6275,17
6276,13
6277,20
6278,15
6279,16
6280,18
6281,18
6282,18
6283,14
6284,19
6285,19
6286,16
6287,17
6288,18
6289,19
6290,22
6291,17
6292,15
6293,24
6294,19
6295,24
6296,25
6297,19
6298,17
6299,19
6300,19
6301,15
6302,16
6303,17
6304,16
6305,18
6306,16
6307,17
6308,21
6309,15
6310,20
6311,15
6312,17
6313,14
6314,15
6315,17
6316,15
6317,20
6318,16
6319,14
6320,19
6321,19
6322,18
6323,16
6324,15
6325,18
6326,19
6327,21
6328,22
6329,19
6330,15
6331,20
6332,20
6333,21
6334,18
6335,17
6336,17
6337,18
6338,17
6339,16
6340,16
6341,17
6342,20
6343,18
6344,23
6345,21
6346,20
6347,21
6348,20
6349,24
6350,18
6351,18
6352,16
6353,22
6354,18
6355,20
6356,16
6357,20
6358,22
6359,19
6360,17
6361,17
6362,18
6363,16
6364,17
6365,16
6366,17
6367,20
6368,14
6369,22
6370,16
6371,18
6372,16
6373,17
6374,20
6375,14
6376,16
6377,21
6378,16
6379,16
6380,22
6381,23
6382,20
6383,19
6384,19
6385,21
6386,16
6387,17
6388,15
6389,16
6390,19
6391,17
6392,19
6393,17
6394,17
6395,13
6396,18
6397,16
6398,17
6399,20
6400,16
6401,23
6402,22
6403,21
6404,16
6405,18
6406,20
6407,22
6408,24
6409,13
6410,18
6411,17
6412,17
6413,14
6414,22
6415,20
6416,12
6417,25
6418,16
6419,15
6420,25
6421,21
6422,23
6423,19
6424,14
6425,13
6426,19
6427,20
6428,20
6429,21
6430,15
6431,23
6432,15
6433,19
6434,20
6435,22
6436,22
6437,29
6438,18
6439,17
6440,23
6441,18
6442,18
6443,20
6444,20
6445,16
6446,15
6447,18
6448,18
6449,19
6450,14
6451,24
6452,18
6453,16
6454,17
6455,18
6456,14
6457,21
6458,16
6459,20
6460,17
6461,18
6462,18
6463,17
6464,15
6465,18
6466,18
6467,19
6468,16
6469,17
6470,18
6471,15
6472,20
6473,20
6474,21
6475,17
6476,19
6477,23
6478,23
6479,18
6480,18
6481,17
6482,15
6483,15
6484,16
6485,22
6486,20
6487,17
6488,21
6489,15
6490,15
6491,14
6492,16
6493,20
6494,22
6495,17
6496,21
6497,17
6498,21
6499,20
6500,13
6501,19
6502,20
6503,20
6504,18
6505,16
6506,19
6507,17
6508,21
6509,15
6510,20
6511,14
6512,15
6513,16
6514,20
6515,13
6516,17
6517,21
6518,16
6519,21
6520,18
6521,15
6522,19
6523,18
6524,18
6525,16
6526,17
6527,14
6528,16
6529,16
6530,17
6531,17
6532,16
6533,16
6534,17
6535,17
6536,14
6537,14
6538,19
6539,14
6540,16
6541,15
6542,16
6543,21
6544,17
6545,17
6546,16
6547,22
6548,15
6549,14
6550,18
6551,20
6552,19
6553,20
6554,21
6555,22
6556,19
6557,19
6558,18
6559,18
6560,21
6561,14
6562,15
6563,16
6564,19
6565,15
6566,16
6567,15
6568,20
6569,18
6570,18
6571,17
6572,12
6573,19
6574,15
6575,19
6576,17
6577,19
6578,19
6579,23
6580,19
6581,21
6582,17
6583,19
6584,20
6585,16
6586,20
6587,18
6588,19
6589,19
6590,21
6591,16
6592,18
6593,15
6594,15
6595,19
6596,17
6597,20
6598,23
6599,23
6600,15
6601,18
6602,17
6603,16
6604,15
6605,19
6606,20
6607,20
6608,20
6609,16
6610,22
6611,22
6612,21
6613,14
6614,17
6615,19
6616,15
6617,15
6618,24
6619,19
6620,24
6621,20
6622,16
6623,22
6624,15
6625,23
6626,26
6627,15
6628,21
6629,18
6630,22
6631,15
6632,19
6633,18
6634,20
6635,15
6636,18
6637,17
6638,17
6639,18
6640,10
6641,16
6642,15
6643,16
6644,18
6645,21
6646,16
6647,17
6648,18
6649,15
6650,18
6651,16
6652,19
6653,16
6654,16
6655,17
6656,18
6657,21
6658,24
6659,19
6660,24
6661,27
6662,23
6663,19
6664,21
6665,15
6666,19
6667,17
6668,20
6669,18
6670,18
6671,19
6672,20
6673,17
6674,17
6675,18
6676,16
6677,20
6678,17
6679,22
6680,19
6681,16
6682,20
6683,18
6684,16
6685,17
6686,21
6687,23
6688,18
6689,14
6690,20
6691,16
6692,20
6693,16
6694,15
6695,17
6696,25
6697,21
6698,20
6699,18
6700,22
6701,17
6702,25
6703,17
6704,18
6705,16
6706,15
6707,15
6708,19
6709,17
6710,21
6711,17
6712,16
6713,17
6714,18
6715,14
6716,16
6717,19
6718,16
6719,16
6720,20
6721,20
6722,17
6723,15
6724,24
6725,20
6726,18
6727,17
6728,20
6729,19
6730,19
6731,17
6732,17
6733,17
6734,16
6735,18
6736,22
6737,22
6738,18
6739,20
6740,18
6741,23
6742,19
6743,17
6744,20
6745,17
6746,15
6747,21
6748,20
6749,16
6750,16
6751,18
6752,18
6753,17
6754,15
6755,18
6756,20
6757,15
6758,17
6759,18
6760,18
6761,18
6762,15
6763,16
6764,14
6765,14
6766,14
6767,13
6768,18
6769,14
6770,16
6771,13
6772,16
6773,15
6774,13
6775,15
6776,16
6777,17
6778,15
6779,15
6780,15
6781,17
6782,11
6783,14
6784,14
6785,17
6786,14
6787,14
6788,17
6789,15
6790,19
6791,15
6792,18
6793,15
6794,15
6795,24
6796,20
6797,20
6798,15
6799,17
6800,19
6801,14
6802,15
6803,16
6804,23
6805,16
6806,19
6807,21
6808,25
6809,23
6810,15
6811,19
6812,25
6813,12
6814,21
6815,18
6816,23
6817,19
6818,15
6819,18
6820,19
6821,18
6822,17
6823,15
6824,23
6825,16
6826,17
6827,20
6828,24
6829,21
6830,16
6831,20
6832,19
6833,15
6834,25
6835,16
6836,16
6837,28
6838,15
6839,17
6840,20
6841,17
6842,21
6843,19
6844,19
6845,19
6846,18
6847,14
6848,21
6849,19
6850,20
6851,21
6852,23
6853,17
6854,17
6855,17
6856,15
6857,19
6858,19
6859,21
6860,17
6861,15
6862,18
6863,17
6864,18
6865,19
6866,22
6867,19
6868,24
6869,23
6870,20
6871,19
6872,21
6873,15
6874,18
6875,21
6876,21
6877,21
6878,25
6879,17
6880,19
6881,17
6882,18
6883,19
6884,17
6885,17
6886,24
6887,17
6888,20
6889,16
6890,23
6891,18
6892,21
6893,18
6894,16
6895,20
6896,22
6897,17
6898,22
6899,18
6900,18
6901,22
6902,17
6903,19
6904,18
6905,20
6906,20
6907,22
6908,19
6909,25
6910,18
6911,19
6912,19
6913,13
6914,17
6915,21
6916,18
6917,17
6918,15
6919,20
6920,15
6921,16
6922,20
6923,20
6924,23
6925,18
6926,19
6927,18
6928,16
6929,23
6930,15
6931,17
6932,16
6933,21
6934,20
6935,22
6936,13
6937,16
6938,17
6939,18
6940,18
6941,22
6942,16
6943,18
6944,21
6945,16
6946,24
6947,16
6948,15
6949,21
6950,19
6951,19
6952,13
6953,19
6954,15
6955,16
6956,19
6957,15
6958,19
6959,17
6960,19
6961,12
6962,20
6963,19
6964,15
6965,16
6966,18
6967,17
6968,16
6969,18
6970,23
6971,20
6972,19
6973,15
6974,20
6975,17
6976,18
6977,15
6978,15
6979,20
6980,19
6981,20
6982,18
6983,19
6984,24
6985,18
6986,14
6987,17
6988,22
6989,16
6990,12
6991,21
6992,22
6993,15
6994,18
6995,25
6996,17
6997,16
6998,20
6999,19
7000,20
7001,18
7002,19
7003,13
7004,18
7005,17
7006,16
7007,18
7008,19
7009,16
7010,21
7011,17
7012,18
7013,18
7014,16
7015,16
7016,16
7017,16
7018,17
7019,19
7020,19
7021,16
7022,20
7023,22
7024,19
7025,19
7026,14
7027,16
7028,18
7029,18
7030,22
7031,20
7032,18
7033,18
7034,28
7035,20
7036,22
7037,17
7038,15
7039,18
7040,18
7041,19
7042,20
7043,18
7044,20
7045,14
7046,20
7047,17
7048,16
7049,19
7050,21
7051,23
7052,19
7053,23
7054,20
7055,21
7056,21
7057,18
7058,17
7059,21
7060,18
7061,15
7062,20
7063,16
7064,21
7065,20
7066,18
7067,16
7068,20
7069,15
7070,21
7071,21
7072,18
7073,22
7074,15
7075,17
7076,17
7077,17
7078,15
7079,18
7080,16
7081,20
7082,17
7083,19
7084,21
7085,19
7086,19
7087,19
7088,20
7089,17
7090,18
7091,13
7092,18
7093,21
7094,17
7095,15
7096,17
7097,21
7098,16
7099,20
7100,18
7101,21
7102,19
7103,19
7104,21
7105,14
7106,21
7107,18
7108,21
7109,17
7110,17
7111,18
7112,23
7113,17
7114,16
7115,23
7116,15
7117,16
7118,17
7119,16
7120,18
7121,18
7122,16
7123,14
7124,17
7125,14
7126,16
7127,18
7128,17
7129,21
7130,22
7131,22
7132,17
7133,18
7134,23
7135,17
7136,15
7137,18
7138,19
7139,15
7140,17
7141,15
7142,21
7143,14
7144,16
7145,17
7146,17
7147,20
7148,20
7149,22
7150,17
7151,21
7152,19
7153,16
7154,21
7155,17
7156,19
7157,17
7158,14
7159,16
7160,21
7161,18
7162,15
7163,20
7164,18
7165,20
7166,19
7167,20
7168,19
7169,14
7170,18
7171,19
7172,18
7173,16
7174,16
7175,18
7176,21
7177,16
7178,20
7179,18
7180,21
7181,17
7182,17
7183,16
7184,20
7185,24
7186,22
7187,21
7188,17
7189,16
7190,15
7191,15
7192,15
7193,18
7194,18
7195,16
7196,22
7197,16
7198,14
7199,18
7200,16
7201,13
7202,20
7203,16
7204,18
7205,20
7206,18
7207,22
7208,18
7209,18
7210,15
7211,18
7212,17
7213,19
7214,15
7215,13
7216,18
7217,16
7218,18
7219,16
7220,21
7221,20
7222,20
7223,21
7224,20
7225,18
7226,19
7227,20
7228,21
7229,22
7230,18
7231,18
7232,18
7233,16
7234,14
7235,20
7236,16
7237,15
7238,15
7239,21
7240,16
7241,17
7242,16
7243,21
7244,18
7245,17
7246,16
7247,19
7248,21
7249,18
7250,18
7251,18
7252,16
7253,19
7254,19
7255,15
7256,19
7257,15
7258,18
7259,12
7260,18
7261,16
7262,16
7263,21
7264,16
7265,18
7266,20
7267,20
7268,14
7269,18
7270,17
7271,16
7272,20
7273,16
7274,20
7275,20
7276,18
7277,15
7278,18
7279,18
7280,19
7281,20
7282,23
7283,15
7284,13
7285,14
7286,17
7287,15
7288,12
7289,13
7290,19
7291,17
7292,14
7293,13
7294,19
7295,17
7296,17
7297,16
7298,16
7299,14
7300,17
7301,18
7302,16
7303,20
7304,15
7305,22
7306,21
7307,16
7308,20
7309,16
7310,17
7311,15
7312,19
7313,14
7314,15
7315,21
7316,13
7317,16
7318,17
7319,15
7320,17
7321,18
7322,13
7323,11
7324,12
7325,17
7326,17
7327,21
7328,18
7329,17
7330,18
7331,18
7332,22
7333,21
7334,16
7335,15
7336,15
7337,23
7338,17
7339,14
7340,18
7341,19
7342,20
7343,18
7344,18
7345,15
7346,17
7347,18
7348,20
7349,19
7350,22
7351,20
7352,20
7353,15
7354,18
7355,16
7356,15
7357,19
7358,19
7359,20
7360,20
7361,19
7362,17
7363,15
7364,14
7365,17
7366,19
7367,13
7368,20
7369,20
7370,14
7371,19
7372,13
7373,18
7374,18
7375,16
7376,14
7377,16
7378,15
7379,18
7380,20
7381,15
7382,20
7383,18
7384,15
7385,16
7386,15
7387,17
7388,17
7389,20
7390,18
7391,15
7392,16
7393,18
7394,15
7395,22
7396,18
7397,17
7398,14
7399,15
7400,21
7401,17
7402,19
7403,16
7404,16
7405,18
7406,13
7407,15
7408,22
7409,17
7410,22
7411,20
7412,16
7413,18
7414,14
7415,17
7416,16
7417,15
7418,16
7419,14
7420,18
7421,16
7422,22
7423,16
7424,19
7425,14
7426,15
7427,15
7428,21
7429,16
7430,18
7431,16
7432,20
7433,15
7434,18
7435,17
7436,24
7437,13
7438,16
7439,14
7440,21
7441,16
7442,21
7443,13
7444,16
7445,14
7446,18
7447,16
7448,18
7449,24
7450,18
7451,22
7452,16
7453,17
7454,18
7455,18
7456,18
7457,16
7458,18
7459,14
7460,17
7461,23
7462,14
7463,20
7464,15
7465,17
7466,14
7467,15
7468,21
7469,16
7470,19
7471,17
7472,20
7473,14
7474,18
7475,14
7476,19
7477,12
7478,15
7479,14
7480,17
7481,18
7482,17
7483,23
7484,20
7485,15
7486,22
7487,21
7488,20
7489,17
7490,20
7491,15
7492,15
7493,23
7494,23
7495,22
7496,12
7497,20
7498,16
7499,18
7500,18
7501,16
7502,17
7503,22
7504,20
7505,20
7506,18
7507,14
7508,13
7509,22
7510,15
7511,17
7512,21
7513,22
7514,14
7515,20
7516,17
7517,18
7518,21
7519,23
7520,17
7521,19
7522,16
7523,19
7524,19
7525,14
7526,14
7527,15
7528,20
7529,21
7530,18
7531,20
7532,12
7533,20
7534,19
7535,19
7536,18
7537,18
7538,20
7539,18
7540,22
7541,19
7542,17
7543,15
7544,17
7545,19
7546,16
7547,18
7548,18
7549,20
7550,17
7551,22
7552,14
7553,15
7554,21
7555,14
7556,20
7557,18
7558,15
7559,15
7560,18
7561,18
7562,21
7563,23
7564,22
7565,17
7566,24
7567,22
7568,17
7569,16
7570,18
7571,20
7572,19
7573,15
7574,26
7575,19
7576,17
7577,16
7578,22
7579,20
7580,19
7581,16
7582,18
7583,14
7584,18
7585,26
7586,19
7587,19
7588,20
7589,18
7590,17
7591,21
7592,21
7593,18
7594,16
7595,20
7596,13
7597,17
7598,19
7599,15
7600,16
7601,15
7602,20
7603,16
7604,17
7605,15
7606,17
7607,18
7608,18
7609,15
7610,17
7611,15
7612,15
7613,14
7614,22
7615,14
7616,20
7617,18
7618,16
7619,19
7620,16
7621,19
7622,18
7623,26
7624,19
7625,18
7626,18
7627,16
7628,15
7629,17
7630,15
7631,13
7632,17
7633,21
7634,15
7635,17
7636,19
7637,18
7638,16
7639,18
7640,18
7641,18
7642,21
7643,24
7644,19
7645,16
7646,18
7647,23
7648,16
7649,18
7650,21
7651,19
7652,17
7653,16
7654,15
7655,20
7656,18
7657,15
7658,16
7659,19
7660,17
7661,14
7662,20
7663,24
7664,18
7665,20
7666,18
7667,18
7668,18
7669,26
7670,22
7671,18
7672,18
7673,18
7674,15
7675,17
7676,16
7677,17
7678,20
7679,18
7680,19
7681,18
7682,16
7683,20
7684,20
7685,17
7686,15
7687,16
7688,23
7689,20
7690,19
7691,19
7692,21
7693,18
7694,19
7695,18
7696,13
7697,21
7698,24
7699,20
7700,14
7701,23
7702,14
7703,14
7704,19
7705,16
7706,20
7707,14
7708,15
7709,15
7710,15
7711,20
7712,21
7713,14
7714,21
7715,21
7716,20
7717,16
7718,18
7719,19
7720,22
7721,19
7722,17
7723,21
7724,20
7725,18
7726,13
7727,21
7728,22
7729,19
7730,20
7731,16
7732,19
7733,21
7734,16
7735,20
7736,20
7737,18
7738,19
7739,16
7740,19
7741,16
7742,17
7743,18
7744,18
7745,18
7746,18
7747,16
7748,15
7749,20
7750,19
7751,15
7752,20
7753,23
7754,17
7755,18
7756,19
7757,23
7758,15
7759,24
7760,23
7761,17
7762,20
7763,18
7764,17
7765,18
7766,16
7767,19
7768,17
7769,20
7770,15
7771,18
7772,23
7773,20
7774,22
7775,24
7776,15
7777,18
7778,18
7779,19
7780,19
7781,16
7782,20
7783,19
7784,20
7785,19
7786,20
7787,18
7788,21
7789,18
7790,20
7791,15
7792,18
7793,19
7794,17
7795,17
7796,18
7797,20
7798,18
7799,13
7800,21
7801,15
7802,22
7803,14
7804,20
7805,18
7806,16
7807,20
7808,13
7809,17
7810,15
7811,15
7812,18
7813,18
7814,20
7815,18
7816,23
7817,18
7818,21
7819,17
7820,18
7821,17
7822,29
7823,14
7824,19
7825,20
7826,20
7827,22
7828,17
7829,20
7830,17
7831,18
7832,17
7833,19
7834,18
7835,11
7836,20
7837,17
7838,18
7839,13
7840,18
7841,13
7842,19
7843,16
7844,20
7845,17
7846,20
7847,18
7848,17
7849,11
7850,20
7851,19
7852,19
7853,20
7854,22
7855,27
7856,24
7857,23
7858,17
7859,21
7860,17
7861,16
7862,17
7863,16
7864,20
7865,17
7866,17
7867,23
7868,16
7869,18
7870,20
7871,21
7872,18
7873,18
7874,18
7875,15
7876,13
7877,20
7878,18
7879,20
7880,17
7881,15
7882,18
7883,16
7884,20
7885,13
7886,21
7887,16
7888,17
7889,19
7890,22
7891,20
7892,15
7893,17
7894,14
7895,22
7896,18
7897,18
7898,19
7899,17
7900,16
7901,18
7902,15
7903,13
7904,21
7905,16
7906,17
7907,16
7908,14
7909,19
7910,19
7911,16
7912,15
7913,20
7914,14
7915,19
7916,16
7917,17
7918,12
7919,14
7920,18
7921,21
7922,15
7923,16
7924,16
7925,20
7926,18
7927,20
7928,18
7929,16
7930,20
7931,17
7932,18
7933,18
7934,15
7935,21
7936,21
7937,18
7938,15
7939,18
7940,19
7941,15
7942,19
7943,14
7944,19
7945,17
7946,12
7947,18
7948,19
7949,18
7950,19
7951,22
7952,18
7953,16
7954,18
7955,20
7956,15
7957,22
7958,18
7959,18
7960,17
7961,21
7962,19
7963,16
7964,17
7965,13
7966,17
7967,16
7968,22
7969,19
7970,14
7971,17
7972,17
7973,18
7974,15
7975,21
7976,16
7977,19
7978,16
7979,20
7980,18
7981,18
7982,17
7983,21
7984,15
7985,17
7986,20
7987,16
7988,14
7989,21
7990,15
7991,16
7992,17
7993,19
7994,14
7995,15
7996,21
7997,13
7998,19
7999,14
8000,15
8001,25
8002,18
8003,16
8004,17
8005,16
8006,19
8007,18
8008,17
8009,18
8010,15
8011,19
8012,14
8013,13
8014,15
8015,17
8016,14
8017,16
8018,15
8019,18
8020,19
8021,19
8022,18
8023,21
8024,12
8025,20
8026,18
8027,18
8028,15
8029,18
8030,18
8031,15
8032,17
8033,14
8034,19
8035,18
8036,15
8037,20
8038,17
8039,21
8040,16
8041,21
8042,16
8043,16
8044,19
8045,13
8046,19
8047,19
8048,17
8049,12
8050,22
8051,16
8052,18
8053,18
8054,15
8055,20
8056,16
8057,17
8058,16
8059,14
8060,15
8061,12
8062,17
8063,14
8064,17
8065,17
8066,19
8067,15
8068,20
8069,21
8070,18
8071,15
8072,18
8073,20
8074,18
8075,16
8076,23
8077,17
8078,14
8079,19
8080,15
8081,19
8082,14
8083,18
8084,23
8085,17
8086,19
8087,15
8088,18
8089,18
8090,21
8091,14
8092,17
8093,21
8094,20
8095,17
8096,12
8097,17
8098,15
8099,17
8100,20
8101,17
8102,20
8103,14
8104,20
8105,16
8106,17
8107,23
8108,19
8109,16
8110,16
8111,18
8112,23
8113,18
8114,18
8115,18
8116,15
8117,13
8118,17
8119,14
8120,14
8121,17
8122,18
8123,18
8124,18
8125,14
8126,18
8127,13
8128,16
8129,16
8130,14
8131,18
8132,15
8133,16
8134,18
8135,22
8136,17
8137,15
8138,20
8139,18
8140,17
8141,21
8142,14
8143,17
8144,22
8145,19
8146,17
8147,19
8148,13
8149,14
8150,18
8151,15
8152,22
8153,16
8154,17
8155,18
8156,18
8157,18
8158,20
8159,13
8160,20
8161,16
8162,14
8163,12
8164,19
8165,17
8166,18
8167,18
8168,16
8169,19
8170,19
8171,15
8172,21
8173,16
8174,17
8175,22
8176,14
8177,17
8178,14
8179,16
8180,14
8181,17
8182,16
8183,15
8184,18
8185,15
8186,17
8187,17
8188,15
8189,14
8190,16
8191,20
8192,16
8193,15
8194,15
8195,17
8196,17
8197,13
8198,17
8199,15
8200,19
8201,17
8202,16
8203,16
8204,17
8205,19
8206,18
8207,18
8208,16
8209,20
8210,18
8211,14
8212,20
8213,17
8214,17
8215,21
8216,19
8217,18
8218,16
8219,17
8220,11
8221,17
8222,12
8223,21
8224,13
8225,24
8226,15
8227,17
8228,21
8229,17
8230,26
8231,17
8232,22
8233,21
8234,20
8235,14
8236,18
8237,16
8238,16
8239,17
8240,17
8241,20
8242,21
8243,27
8244,14
8245,26
8246,15
8247,17
8248,14
8249,16
8250,18
8251,15
8252,17
8253,18
8254,18
8255,19
8256,17
8257,18
8258,19
8259,18
8260,16
8261,13
8262,19
8263,20
8264,19
8265,21
8266,15
8267,16
8268,18
8269,18
8270,20
8271,19
8272,19
8273,15
8274,21
8275,17
8276,19
8277,15
8278,15
8279,13
8280,15
8281,16
8282,16
8283,17
8284,19
8285,18
8286,14
8287,18
8288,18
8289,16
8290,16
8291,20
8292,15
8293,17
8294,17
8295,16
8296,19
8297,25
8298,23
8299,17
8300,16
8301,17
8302,16
8303,20
8304,15
8305,20
8306,22
8307,14
8308,14
8309,25
8310,16
8311,21
8312,19
8313,17
8314,16
8315,17
8316,18
8317,18
8318,19
8319,16
8320,19
8321,21
8322,21
8323,16
8324,17
8325,21
8326,17
8327,21
8328,18
8329,21
8330,20
8331,18
8332,21
8333,18
8334,25
8335,18
8336,23
8337,17
8338,16
8339,15
8340,17
8341,20
8342,17
8343,14
8344,23
8345,17
8346,21
8347,17
8348,21
8349,21
8350,21
8351,19
8352,24
8353,22
8354,15
8355,21
8356,22
8357,14
8358,17
8359,20
8360,18
8361,14
8362,22
8363,20
8364,14
8365,18
8366,14
8367,15
8368,17
8369,19
8370,18
8371,20
8372,17
8373,22
8374,16
8375,17
8376,16
8377,18
8378,18
8379,20
8380,18
8381,15
8382,16
8383,20
8384,16
8385,17
8386,22
8387,16
8388,20
8389,15
8390,14
8391,18
8392,23
8393,11
8394,17
8395,16
8396,18
8397,20
8398,21
8399,15
8400,21
8401,17
8402,19
8403,12
8404,15
8405,22
8406,20
8407,18
8408,17
8409,18
8410,23
8411,15
8412,20
8413,18
8414,22
8415,24
8416,15
8417,17
8418,24
8419,20
8420,19
8421,20
8422,19
8423,22
8424,17
8425,17
8426,16
8427,16
8428,16
8429,15
8430,17
8431,13
8432,14
8433,14
8434,14
8435,17
8436,14
8437,19
8438,20
8439,16
8440,18
8441,21
8442,14
8443,16
8444,23
8445,15
8446,16
8447,21
8448,17
8449,23
8450,18
8451,12
8452,16
8453,22
8454,18
8455,13
8456,21
8457,20
8458,19
8459,21
8460,18
8461,19
8462,16
8463,15
8464,17
8465,16
8466,19
8467,17
8468,17
8469,24
8470,16
8471,19
8472,18
8473,17
8474,18
8475,20
8476,15
8477,15
8478,20
8479,20
8480,20
8481,15
8482,17
8483,17
8484,21
8485,19
8486,19
8487,20
8488,21
8489,18
8490,19
8491,17
8492,16
8493,18
8494,22
8495,20
8496,19
8497,18
8498,21
8499,13
8500,15
8501,23
8502,17
8503,15
8504,16
8505,17
8506,16
8507,19
8508,14
8509,18
8510,23
8511,16
8512,21
8513,16
8514,19
8515,16
8516,19
8517,15
8518,18
8519,18
8520,17
8521,15
8522,15
8523,22
8524,17
8525,19
8526,20
8527,17
8528,22
8529,18
8530,20
8531,15
8532,17
8533,17
8534,21
8535,18
8536,21
8537,21
8538,17
8539,17
8540,16
8541,17
8542,16
8543,17
8544,19
8545,22
8546,18
8547,17
8548,17
8549,15
8550,17
8551,18
8552,15
8553,18
8554,25
8555,15
8556,20
8557,13
8558,14
8559,23
8560,21
8561,17
8562,18
8563,15
8564,18
8565,16
8566,16
8567,18
8568,17
8569,23
8570,18
8571,20
8572,19
8573,16
8574,23
8575,18
8576,18
8577,16
8578,18
8579,18
8580,20
8581,19
8582,16
8583,14
8584,19
8585,18
8586,18
8587,20
8588,18
8589,20
8590,16
8591,14
8592,18
8593,18
8594,23
8595,18
